optimizer,fm,algorithm,client,cancer,n_train,acc
adam,Phikon_v2,FedBN,TCGA-LUAD_38,LUAD,7,0.0
adam,Phikon_v2,FedBN,TCGA-PAAD_3A,PAAD,11,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_44,LUAD,31,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_49,LUAD,47,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_50,LUAD,12,0.02857142857142857
adam,Phikon_v2,FedBN,TCGA-LUAD_55,LUAD,63,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_64,LUAD,8,0.06666666666666667
adam,Phikon_v2,FedBN,TCGA-LUAD_69,LUAD,10,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_73,LUAD,8,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_75,LUAD,11,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_78,LUAD,21,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_86,LUAD,23,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_95,LUAD,7,0.0
adam,Phikon_v2,FedBN,TCGA-LUAD_97,LUAD,16,0.0
adam,Phikon_v2,FedBN,TCGA-BRCA_A1,BRCA,18,0.725
adam,Phikon_v2,FedBN,TCGA-BRCA_A2,BRCA,116,0.9105263157894736
adam,Phikon_v2,FedBN,TCGA-COAD_A6,COAD,76,0.5333333333333334
adam,Phikon_v2,FedBN,TCGA-BRCA_A7,BRCA,47,0.5818181818181818
adam,Phikon_v2,FedBN,TCGA-BRCA_A8,BRCA,116,0.6555555555555556
adam,Phikon_v2,FedBN,TCGA-COAD_AA,COAD,255,0.8666666666666666
adam,Phikon_v2,FedBN,TCGA-BRCA_AC,BRCA,35,0.6
adam,Phikon_v2,FedBN,TCGA-COAD_AD,COAD,12,0.55
adam,Phikon_v2,FedBN,TCGA-BRCA_AN,BRCA,54,0.7764705882352941
adam,Phikon_v2,FedBN,TCGA-BRCA_AO,BRCA,59,0.8285714285714286
adam,Phikon_v2,FedBN,TCGA-BRCA_AQ,BRCA,9,0.7
adam,Phikon_v2,FedBN,TCGA-BRCA_AR,BRCA,58,0.58
adam,Phikon_v2,FedBN,TCGA-COAD_AY,COAD,10,0.6666666666666666
adam,Phikon_v2,FedBN,TCGA-COAD_AZ,COAD,26,0.4
adam,Phikon_v2,FedBN,TCGA-BRCA_B6,BRCA,68,0.7217391304347827
adam,Phikon_v2,FedBN,TCGA-HNSC_BA,HNSC,21,0.0
adam,Phikon_v2,FedBN,TCGA-HNSC_BB,HNSC,14,0.0
adam,Phikon_v2,FedBN,TCGA-SKCM_BF,SKCM,13,0.0
adam,Phikon_v2,FedBN,TCGA-BRCA_BH,BRCA,160,0.908
adam,Phikon_v2,FedBN,TCGA-STAD_BR,STAD,161,0.5166666666666668
adam,Phikon_v2,FedBN,TCGA-CESC_C5,CESC,43,0.0
adam,Phikon_v2,FedBN,TCGA-BRCA_C8,BRCA,46,0.5333333333333333
adam,Phikon_v2,FedBN,TCGA-COAD_CA,COAD,13,0.35
adam,Phikon_v2,FedBN,TCGA-STAD_CD,STAD,35,0.27272727272727276
adam,Phikon_v2,FedBN,TCGA-STAD_CG,STAD,56,0.35555555555555557
adam,Phikon_v2,FedBN,TCGA-COAD_CK,COAD,15,0.42857142857142855
adam,Phikon_v2,FedBN,TCGA-COAD_CM,COAD,48,0.3222222222222222
adam,Phikon_v2,FedBN,TCGA-HNSC_CN,HNSC,42,0.0
adam,Phikon_v2,FedBN,TCGA-HNSC_CQ,HNSC,26,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_CS,LGG,14,0.25
adam,Phikon_v2,FedBN,TCGA-HNSC_CV,HNSC,94,0.13571428571428573
adam,Phikon_v2,FedBN,TCGA-COAD_D5,COAD,37,0.5800000000000001
adam,Phikon_v2,FedBN,TCGA-HNSC_D6,HNSC,20,0.0
adam,Phikon_v2,FedBN,TCGA-STAD_D7,STAD,41,0.12857142857142856
adam,Phikon_v2,FedBN,TCGA-BRCA_D8,BRCA,59,0.6705882352941176
adam,Phikon_v2,FedBN,TCGA-SKCM_D9,SKCM,8,0.0
adam,Phikon_v2,FedBN,TCGA-SKCM_DA,SKCM,16,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_DB,LGG,38,0.27142857142857146
adam,Phikon_v2,FedBN,TCGA-LGG_DH,LGG,10,0.35
adam,Phikon_v2,FedBN,TCGA-COAD_DM,COAD,17,0.25
adam,Phikon_v2,FedBN,TCGA-HNSC_DQ,HNSC,10,0.0
adam,Phikon_v2,FedBN,TCGA-CESC_DS,CESC,7,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_DU,LGG,60,0.47777777777777775
adam,Phikon_v2,FedBN,TCGA-LGG_E1,LGG,15,0.24
adam,Phikon_v2,FedBN,TCGA-BRCA_E2,BRCA,70,0.819047619047619
adam,Phikon_v2,FedBN,TCGA-BRCA_E9,BRCA,44,0.6461538461538462
adam,Phikon_v2,FedBN,TCGA-CESC_EA,CESC,18,0.0
adam,Phikon_v2,FedBN,TCGA-SKCM_EB,SKCM,32,0.0
adam,Phikon_v2,FedBN,TCGA-SKCM_EE,SKCM,60,0.0
adam,Phikon_v2,FedBN,TCGA-SKCM_ER,SKCM,27,0.0
adam,Phikon_v2,FedBN,TCGA-BRCA_EW,BRCA,30,0.3111111111111111
adam,Phikon_v2,FedBN,TCGA-COAD_F4,COAD,21,0.6
adam,Phikon_v2,FedBN,TCGA-HNSC_F7,HNSC,9,0.0
adam,Phikon_v2,FedBN,TCGA-PAAD_FB,PAAD,11,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_FG,LGG,46,0.35
adam,Phikon_v2,FedBN,TCGA-STAD_FP,STAD,9,0.2
adam,Phikon_v2,FedBN,TCGA-SKCM_FR,SKCM,7,0.0
adam,Phikon_v2,FedBN,TCGA-CESC_FU,CESC,10,0.0
adam,Phikon_v2,FedBN,TCGA-COAD_G4,COAD,33,0.35384615384615387
adam,Phikon_v2,FedBN,TCGA-BRCA_GM,BRCA,14,0.65
adam,Phikon_v2,FedBN,TCGA-SKCM_GN,SKCM,7,0.0
adam,Phikon_v2,FedBN,TCGA-HNSC_HD,HNSC,10,0.0
adam,Phikon_v2,FedBN,TCGA-STAD_HF,STAD,7,0.05
adam,Phikon_v2,FedBN,TCGA-LGG_HT,LGG,207,0.6950819672131148
adam,Phikon_v2,FedBN,TCGA-STAD_HU,STAD,26,0.05
adam,Phikon_v2,FedBN,TCGA-LGG_HW,LGG,10,0.4
adam,Phikon_v2,FedBN,TCGA-PAAD_HZ,PAAD,21,0.0
adam,Phikon_v2,FedBN,TCGA-PAAD_IB,PAAD,27,0.0
adam,Phikon_v2,FedBN,TCGA-STAD_IN,STAD,13,0.1
adam,Phikon_v2,FedBN,TCGA-HNSC_IQ,HNSC,9,0.0
adam,Phikon_v2,FedBN,TCGA-BRCA_LL,BRCA,13,0.7200000000000001
adam,Phikon_v2,FedBN,TCGA-LUAD_MP,LUAD,13,0.0
adam,Phikon_v2,FedBN,TCGA-CESC_MY,CESC,7,0.0
adam,Phikon_v2,FedBN,TCGA-BRCA_OL,BRCA,16,0.64
adam,Phikon_v2,FedBN,TCGA-HNSC_P3,HNSC,10,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_P5,LGG,9,0.25
adam,Phikon_v2,FedBN,TCGA-CESC_Q1,CESC,7,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_QH,LGG,14,0.4
adam,Phikon_v2,FedBN,TCGA-HNSC_QK,HNSC,15,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_R8,LGG,16,0.27272727272727276
adam,Phikon_v2,FedBN,TCGA-STAD_RD,STAD,9,0.25
adam,Phikon_v2,FedBN,TCGA-BRCA_S3,BRCA,7,0.2
adam,Phikon_v2,FedBN,TCGA-LGG_S9,LGG,33,0.2909090909090909
adam,Phikon_v2,FedBN,TCGA-LGG_TM,LGG,17,0.225
adam,Phikon_v2,FedBN,TCGA-LGG_TQ,LGG,12,0.36000000000000004
adam,Phikon_v2,FedBN,TCGA-HNSC_UF,HNSC,12,0.0
adam,Phikon_v2,FedBN,TCGA-LGG_VM,LGG,43,0.3555555555555555
adam,Phikon_v2,FedBN,TCGA-STAD_VQ,STAD,46,0.43999999999999995
adam,Phikon_v2,FedBN,TCGA-CESC_VS,CESC,37,0.0
adam,Phikon_v2,FedBN,TCGA-PAAD_XD,PAAD,4,0.0
adam,Phikon_v2,FedBN,TCGA-CESC_ZJ,CESC,11,0.0
adam,Phikon_v2,FedProx,TCGA-LUAD_05,LUAD,16,0.8
adam,Phikon_v2,FedProx,TCGA-PAAD_2J,PAAD,11,0.76
adam,Phikon_v2,FedProx,TCGA-LUAD_38,LUAD,7,0.8666666666666666
adam,Phikon_v2,FedProx,TCGA-PAAD_3A,PAAD,11,0.8400000000000001
adam,Phikon_v2,FedProx,TCGA-LUAD_44,LUAD,31,0.76
adam,Phikon_v2,FedProx,TCGA-LUAD_49,LUAD,47,0.7393939393939395
adam,Phikon_v2,FedProx,TCGA-LUAD_50,LUAD,12,0.6
adam,Phikon_v2,FedProx,TCGA-LUAD_55,LUAD,63,0.894736842105263
adam,Phikon_v2,FedProx,TCGA-LUAD_64,LUAD,8,0.8
adam,Phikon_v2,FedProx,TCGA-LUAD_69,LUAD,10,0.75
adam,Phikon_v2,FedProx,TCGA-LUAD_73,LUAD,8,0.7333333333333333
adam,Phikon_v2,FedProx,TCGA-LUAD_75,LUAD,11,0.7
adam,Phikon_v2,FedProx,TCGA-LUAD_78,LUAD,21,0.8
adam,Phikon_v2,FedProx,TCGA-LUAD_86,LUAD,23,0.75
adam,Phikon_v2,FedProx,TCGA-LUAD_95,LUAD,7,0.8
adam,Phikon_v2,FedProx,TCGA-LUAD_97,LUAD,16,0.6799999999999999
adam,Phikon_v2,FedProx,TCGA-BRCA_A1,BRCA,18,1.0
adam,Phikon_v2,FedProx,TCGA-BRCA_A2,BRCA,116,1.0
adam,Phikon_v2,FedProx,TCGA-COAD_A6,COAD,76,0.9583333333333334
adam,Phikon_v2,FedProx,TCGA-BRCA_A7,BRCA,47,0.9545454545454545
adam,Phikon_v2,FedProx,TCGA-BRCA_A8,BRCA,116,1.0
adam,Phikon_v2,FedProx,TCGA-COAD_AA,COAD,255,0.9037037037037037
adam,Phikon_v2,FedProx,TCGA-BRCA_AC,BRCA,35,0.7692307692307693
adam,Phikon_v2,FedProx,TCGA-COAD_AD,COAD,12,0.9
adam,Phikon_v2,FedProx,TCGA-BRCA_AN,BRCA,54,1.0
adam,Phikon_v2,FedProx,TCGA-BRCA_AO,BRCA,59,1.0
adam,Phikon_v2,FedProx,TCGA-BRCA_AQ,BRCA,9,1.0
adam,Phikon_v2,FedProx,TCGA-BRCA_AR,BRCA,58,1.0
adam,Phikon_v2,FedProx,TCGA-COAD_AY,COAD,10,1.0
adam,Phikon_v2,FedProx,TCGA-COAD_AZ,COAD,26,0.86
adam,Phikon_v2,FedProx,TCGA-BRCA_B6,BRCA,68,1.0
adam,Phikon_v2,FedProx,TCGA-HNSC_BA,HNSC,21,1.0
adam,Phikon_v2,FedProx,TCGA-HNSC_BB,HNSC,14,0.8800000000000001
adam,Phikon_v2,FedProx,TCGA-SKCM_BF,SKCM,13,0.76
adam,Phikon_v2,FedProx,TCGA-BRCA_BH,BRCA,160,1.0
adam,Phikon_v2,FedProx,TCGA-STAD_BR,STAD,161,0.6625000000000001
adam,Phikon_v2,FedProx,TCGA-CESC_C5,CESC,43,0.9846153846153847
adam,Phikon_v2,FedProx,TCGA-BRCA_C8,BRCA,46,1.0
adam,Phikon_v2,FedProx,TCGA-COAD_CA,COAD,13,0.55
adam,Phikon_v2,FedProx,TCGA-STAD_CD,STAD,35,0.9272727272727274
adam,Phikon_v2,FedProx,TCGA-STAD_CG,STAD,56,0.36666666666666664
adam,Phikon_v2,FedProx,TCGA-COAD_CK,COAD,15,0.9142857142857143
adam,Phikon_v2,FedProx,TCGA-COAD_CM,COAD,48,0.9444444444444444
adam,Phikon_v2,FedProx,TCGA-HNSC_CN,HNSC,42,1.0
adam,Phikon_v2,FedProx,TCGA-HNSC_CQ,HNSC,26,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_CS,LGG,14,1.0
adam,Phikon_v2,FedProx,TCGA-HNSC_CV,HNSC,94,0.9428571428571428
adam,Phikon_v2,FedProx,TCGA-COAD_D5,COAD,37,0.96
adam,Phikon_v2,FedProx,TCGA-HNSC_D6,HNSC,20,0.8333333333333334
adam,Phikon_v2,FedProx,TCGA-STAD_D7,STAD,41,0.4428571428571429
adam,Phikon_v2,FedProx,TCGA-BRCA_D8,BRCA,59,1.0
adam,Phikon_v2,FedProx,TCGA-SKCM_D9,SKCM,8,0.3
adam,Phikon_v2,FedProx,TCGA-SKCM_DA,SKCM,16,0.8400000000000001
adam,Phikon_v2,FedProx,TCGA-LGG_DB,LGG,38,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_DH,LGG,10,1.0
adam,Phikon_v2,FedProx,TCGA-COAD_DM,COAD,17,0.35
adam,Phikon_v2,FedProx,TCGA-HNSC_DQ,HNSC,10,0.85
adam,Phikon_v2,FedProx,TCGA-CESC_DS,CESC,7,0.6666666666666666
adam,Phikon_v2,FedProx,TCGA-LGG_DU,LGG,60,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_E1,LGG,15,0.96
adam,Phikon_v2,FedProx,TCGA-BRCA_E2,BRCA,70,1.0
adam,Phikon_v2,FedProx,TCGA-BRCA_E9,BRCA,44,1.0
adam,Phikon_v2,FedProx,TCGA-CESC_EA,CESC,18,0.8
adam,Phikon_v2,FedProx,TCGA-SKCM_EB,SKCM,32,0.6727272727272727
adam,Phikon_v2,FedProx,TCGA-SKCM_EE,SKCM,60,0.8526315789473685
adam,Phikon_v2,FedProx,TCGA-SKCM_ER,SKCM,27,0.65
adam,Phikon_v2,FedProx,TCGA-BRCA_EW,BRCA,30,1.0
adam,Phikon_v2,FedProx,TCGA-COAD_F4,COAD,21,0.825
adam,Phikon_v2,FedProx,TCGA-HNSC_F7,HNSC,9,0.5999999999999999
adam,Phikon_v2,FedProx,TCGA-PAAD_FB,PAAD,11,0.6799999999999999
adam,Phikon_v2,FedProx,TCGA-LGG_FG,LGG,46,1.0
adam,Phikon_v2,FedProx,TCGA-STAD_FP,STAD,9,0.5333333333333333
adam,Phikon_v2,FedProx,TCGA-SKCM_FR,SKCM,7,0.4
adam,Phikon_v2,FedProx,TCGA-CESC_FU,CESC,10,0.45
adam,Phikon_v2,FedProx,TCGA-COAD_G4,COAD,33,0.9230769230769231
adam,Phikon_v2,FedProx,TCGA-BRCA_GM,BRCA,14,1.0
adam,Phikon_v2,FedProx,TCGA-SKCM_GN,SKCM,7,0.6
adam,Phikon_v2,FedProx,TCGA-HNSC_HD,HNSC,10,0.8
adam,Phikon_v2,FedProx,TCGA-STAD_HF,STAD,7,0.7
adam,Phikon_v2,FedProx,TCGA-LGG_HT,LGG,207,1.0
adam,Phikon_v2,FedProx,TCGA-STAD_HU,STAD,26,0.8
adam,Phikon_v2,FedProx,TCGA-LGG_HW,LGG,10,1.0
adam,Phikon_v2,FedProx,TCGA-PAAD_HZ,PAAD,21,0.6
adam,Phikon_v2,FedProx,TCGA-PAAD_IB,PAAD,27,0.711111111111111
adam,Phikon_v2,FedProx,TCGA-STAD_IN,STAD,13,0.7666666666666667
adam,Phikon_v2,FedProx,TCGA-HNSC_IQ,HNSC,9,1.0
adam,Phikon_v2,FedProx,TCGA-BRCA_LL,BRCA,13,1.0
adam,Phikon_v2,FedProx,TCGA-LUAD_MP,LUAD,13,0.72
adam,Phikon_v2,FedProx,TCGA-CESC_MY,CESC,7,0.76
adam,Phikon_v2,FedProx,TCGA-BRCA_OL,BRCA,16,1.0
adam,Phikon_v2,FedProx,TCGA-HNSC_P3,HNSC,10,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_P5,LGG,9,1.0
adam,Phikon_v2,FedProx,TCGA-CESC_Q1,CESC,7,0.9333333333333332
adam,Phikon_v2,FedProx,TCGA-LGG_QH,LGG,14,1.0
adam,Phikon_v2,FedProx,TCGA-HNSC_QK,HNSC,15,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_R8,LGG,16,1.0
adam,Phikon_v2,FedProx,TCGA-STAD_RD,STAD,9,0.95
adam,Phikon_v2,FedProx,TCGA-BRCA_S3,BRCA,7,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_S9,LGG,33,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_TM,LGG,17,1.0
adam,Phikon_v2,FedProx,TCGA-LGG_TQ,LGG,12,1.0
adam,Phikon_v2,FedProx,TCGA-HNSC_UF,HNSC,12,0.96
adam,Phikon_v2,FedProx,TCGA-LGG_VM,LGG,43,1.0
adam,Phikon_v2,FedProx,TCGA-STAD_VQ,STAD,46,0.8533333333333333
adam,Phikon_v2,FedProx,TCGA-CESC_VS,CESC,37,0.9666666666666668
adam,Phikon_v2,FedProx,TCGA-PAAD_XD,PAAD,4,0.58
adam,Phikon_v2,FedProx,TCGA-CESC_ZJ,CESC,11,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_05,LUAD,16,0.6666666666666667
adam,Phikon_v2,SCAFFOLD,TCGA-PAAD_2J,PAAD,11,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_38,LUAD,7,0.6666666666666667
adam,Phikon_v2,SCAFFOLD,TCGA-PAAD_3A,PAAD,11,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_44,LUAD,31,0.72
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_49,LUAD,47,0.3393939393939394
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_50,LUAD,12,0.45714285714285713
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_55,LUAD,63,0.6
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_64,LUAD,8,0.6
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_69,LUAD,10,0.4
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_73,LUAD,8,0.7333333333333333
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_75,LUAD,11,0.65
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_78,LUAD,21,0.4
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_86,LUAD,23,0.5
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_95,LUAD,7,0.3333333333333333
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_97,LUAD,16,0.27999999999999997
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_A1,BRCA,18,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_A2,BRCA,116,0.9894736842105264
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_A6,COAD,76,0.175
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_A7,BRCA,47,0.8272727272727274
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_A8,BRCA,116,0.9944444444444445
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_AA,COAD,255,0.19012345679012346
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_AC,BRCA,35,0.8461538461538461
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_AD,COAD,12,0.2
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_AN,BRCA,54,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_AO,BRCA,59,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_AQ,BRCA,9,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_AR,BRCA,58,0.99
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_AY,COAD,10,0.2
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_AZ,COAD,26,0.2
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_B6,BRCA,68,0.9565217391304348
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_BA,HNSC,21,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_BB,HNSC,14,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_BF,SKCM,13,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_BH,BRCA,160,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_BR,STAD,161,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_C5,CESC,43,0.06153846153846154
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_C8,BRCA,46,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_CA,COAD,13,0.2
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_CD,STAD,35,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_CG,STAD,56,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_CK,COAD,15,0.2
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_CM,COAD,48,0.22222222222222224
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_CN,HNSC,42,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_CQ,HNSC,26,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_CS,LGG,14,0.8
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_CV,HNSC,94,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_D5,COAD,37,0.26
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_D6,HNSC,20,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_D7,STAD,41,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_D8,BRCA,59,0.9882352941176471
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_D9,SKCM,8,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_DA,SKCM,16,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_DB,LGG,38,0.7142857142857143
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_DH,LGG,10,0.85
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_DM,COAD,17,0.125
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_DQ,HNSC,10,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_DS,CESC,7,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_DU,LGG,60,0.9888888888888889
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_E1,LGG,15,0.8400000000000001
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_E2,BRCA,70,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_E9,BRCA,44,0.9846153846153847
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_EA,CESC,18,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_EB,SKCM,32,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_EE,SKCM,60,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_ER,SKCM,27,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_EW,BRCA,30,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_F4,COAD,21,0.35
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_F7,HNSC,9,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-PAAD_FB,PAAD,11,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_FG,LGG,46,0.775
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_FP,STAD,9,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_FR,SKCM,7,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_FU,CESC,10,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-COAD_G4,COAD,33,0.3384615384615385
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_GM,BRCA,14,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-SKCM_GN,SKCM,7,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_HD,HNSC,10,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_HF,STAD,7,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_HT,LGG,207,0.7377049180327869
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_HU,STAD,26,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_HW,LGG,10,0.7
adam,Phikon_v2,SCAFFOLD,TCGA-PAAD_HZ,PAAD,21,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-PAAD_IB,PAAD,27,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_IN,STAD,13,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_IQ,HNSC,9,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_LL,BRCA,13,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-LUAD_MP,LUAD,13,0.48
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_MY,CESC,7,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_OL,BRCA,16,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_P3,HNSC,10,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_P5,LGG,9,0.9
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_Q1,CESC,7,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_QH,LGG,14,0.64
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_QK,HNSC,15,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_R8,LGG,16,0.7
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_RD,STAD,9,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-BRCA_S3,BRCA,7,1.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_S9,LGG,33,0.6727272727272727
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_TM,LGG,17,0.75
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_TQ,LGG,12,0.8400000000000001
adam,Phikon_v2,SCAFFOLD,TCGA-HNSC_UF,HNSC,12,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-LGG_VM,LGG,43,0.6666666666666666
adam,Phikon_v2,SCAFFOLD,TCGA-STAD_VQ,STAD,46,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_VS,CESC,37,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-PAAD_XD,PAAD,4,0.0
adam,Phikon_v2,SCAFFOLD,TCGA-CESC_ZJ,CESC,11,0.15
adam,ResNet50,FedAvg,TCGA-LUAD_05,LUAD,16,0.0
adam,ResNet50,FedAvg,TCGA-PAAD_2J,PAAD,11,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_38,LUAD,7,0.0
adam,ResNet50,FedAvg,TCGA-PAAD_3A,PAAD,11,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_44,LUAD,31,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_49,LUAD,47,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_50,LUAD,12,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_55,LUAD,63,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_64,LUAD,8,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_69,LUAD,10,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_73,LUAD,8,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_75,LUAD,11,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_78,LUAD,21,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_86,LUAD,23,0.0
adam,ResNet50,FedAvg,TCGA-LUAD_95,LUAD,7,0.0
